Fri Dec  4 19:40:06 2020,18717.80000,1.000,18711.20000,1.000,18717.80000,0.02351521,18511.00000,19530.70000
Fri Dec  4 19:40:10 2020,18717.80000,1.000,18713.50000,1.000,18716.90000,0.01025000,18511.00000,19530.70000
Fri Dec  4 19:40:13 2020,18717.80000,1.000,18714.50000,1.000,18714.40000,0.03810430,18511.00000,19530.70000
Fri Dec  4 19:40:17 2020,18722.50000,2.000,18717.00000,2.000,18714.60000,0.03909029,18511.00000,19530.70000
Fri Dec  4 19:40:21 2020,18720.10000,9.000,18720.00000,1.000,18720.00000,0.00245175,18511.00000,19530.70000
Fri Dec  4 19:40:24 2020,18720.10000,9.000,18720.00000,1.000,18720.00000,0.00245175,18511.00000,19530.70000
Fri Dec  4 19:40:28 2020,18723.40000,1.000,18723.30000,3.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:32 2020,18723.40000,1.000,18723.30000,3.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:36 2020,18723.40000,1.000,18723.30000,8.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:39 2020,18723.40000,1.000,18723.30000,9.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:43 2020,18723.40000,1.000,18723.30000,3.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:47 2020,18723.40000,1.000,18723.30000,1.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:50 2020,18722.40000,3.000,18721.00000,1.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:54 2020,18720.10000,9.000,18720.00000,1.000,18720.10000,0.04304772,18511.00000,19530.70000
Fri Dec  4 19:40:58 2020,18720.10000,12.000,18720.00000,1.000,18720.10000,0.01520754,18511.00000,19530.70000
Fri Dec  4 19:41:02 2020,18720.10000,6.000,18720.00000,1.000,18720.10000,0.01520754,18511.00000,19530.70000
Fri Dec  4 19:41:05 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.01520754,18511.00000,19530.70000
Fri Dec  4 19:41:09 2020,18720.10000,6.000,18720.00000,1.000,18720.10000,0.01520754,18511.00000,19530.70000
Fri Dec  4 19:41:13 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.01520754,18511.00000,19530.70000
Fri Dec  4 19:41:16 2020,18720.10000,11.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:20 2020,18720.10000,10.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:24 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:28 2020,18720.10000,6.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:32 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:35 2020,18720.10000,11.000,18720.00000,1.000,18720.10000,0.01308347,18511.00000,19530.70000
Fri Dec  4 19:41:39 2020,18720.10000,14.000,18720.00000,1.000,18720.10000,0.00288122,18511.00000,19530.70000
Fri Dec  4 19:41:43 2020,18720.10000,1.000,18720.00000,3.000,18720.10000,0.00288122,18511.00000,19530.70000
Fri Dec  4 19:41:46 2020,18721.20000,2.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19530.70000
Fri Dec  4 19:41:50 2020,18720.10000,4.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19530.70000
Fri Dec  4 19:41:54 2020,18720.10000,5.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19530.70000
Fri Dec  4 19:41:58 2020,18720.10000,7.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19530.70000
Fri Dec  4 19:42:02 2020,18720.10000,4.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19525.80000
Fri Dec  4 19:42:06 2020,18720.10000,5.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19512.30000
Fri Dec  4 19:42:10 2020,18720.10000,12.000,18720.00000,1.000,18722.30000,0.00106852,18511.00000,19512.30000
Fri Dec  4 19:42:13 2020,18720.10000,10.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:17 2020,18720.10000,10.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:21 2020,18720.10000,6.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:25 2020,18720.10000,5.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:29 2020,18720.10000,4.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:32 2020,18720.10000,4.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:36 2020,18720.10000,1.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:40 2020,18720.10000,5.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:44 2020,18721.60000,1.000,18720.10000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:47 2020,18720.10000,3.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
Fri Dec  4 19:42:51 2020,18720.10000,3.000,18720.00000,1.000,18720.00000,0.02081100,18511.00000,19512.30000
