Sun Nov 15 20:02:50 2020,0.27093000,65.000,0.27092000,47488.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:02:54 2020,0.27093000,65.000,0.27092000,47488.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:02:58 2020,0.27093000,65.000,0.27092000,107783.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:01 2020,0.27093000,65.000,0.27092000,93783.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:05 2020,0.27093000,65.000,0.27092000,52379.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:09 2020,0.27093000,65.000,0.27092000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:12 2020,0.27093000,65.000,0.27092000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:16 2020,0.27093000,65.000,0.27092000,63602.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:20 2020,0.27093000,65.000,0.27092000,66006.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:23 2020,0.27093000,65.000,0.27092000,66006.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:27 2020,0.27093000,65.000,0.27092000,74665.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:31 2020,0.27093000,65.000,0.27092000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:35 2020,0.27093000,20065.000,0.27080000,10777.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:38 2020,0.27093000,20065.000,0.27083000,5050.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:42 2020,0.27093000,65.000,0.27090000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:46 2020,0.27093000,65.000,0.27090000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:49 2020,0.27093000,65.000,0.27090000,10000.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:53 2020,0.27093000,65.000,0.27092000,59442.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:03:57 2020,0.27093000,10065.000,0.27088000,42472.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:04:00 2020,0.27093000,10065.000,0.27088000,36893.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:04:04 2020,0.27093000,65.000,0.27091000,15050.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:04:07 2020,0.27093000,65.000,0.27091000,15050.000,0.27086000,3849.88111938,0.26429000,0.27705000
Sun Nov 15 20:04:11 2020,0.27100000,31728.000,0.27095000,10000.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:15 2020,0.27100000,9676.000,0.27094000,10000.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:18 2020,0.27100000,9676.000,0.27099000,10000.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:22 2020,0.27100000,29676.000,0.27094000,10000.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:26 2020,0.27100000,29676.000,0.27093000,36891.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:29 2020,0.27100000,29676.000,0.27093000,36891.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:33 2020,0.27100000,19676.000,0.27097000,10000.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:36 2020,0.27098000,20000.000,0.27091000,5050.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:40 2020,0.27098000,20000.000,0.27091000,5050.000,0.27099000,2500.00000000,0.26429000,0.27705000
Sun Nov 15 20:04:44 2020,0.27091000,10000.000,0.27080000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:04:47 2020,0.27091000,10000.000,0.27080000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:04:51 2020,0.27091000,10000.000,0.27080000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:04:55 2020,0.27089000,10000.000,0.27078000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
